id,doi,is_oa,source,oa_url,host_type
1976,10.1007/s11424-020-8217-x,False,,,
1977,10.1007/s11222-023-10299-z,True,unpaywall,https://arxiv.org/pdf/2107.14151,repository
1978,10.1111/j.1467-9868.2010.00768.x,False,,,
1979,10.1007/s11222-020-09922-0,True,unpaywall,https://arxiv.org/pdf/1902.04701,repository
1980,10.1214/12-AOS1066,True,unpaywall,https://arxiv.org/pdf/1202.4850,repository
1981,10.1016/j.jmva.2018.09.006,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X17307613/pdf,publisher
1982,10.1016/j.apnum.2007.02.006,False,,,
1984,10.1016/j.amc.2012.12.062,False,,,
1985,10.3969/j.issn.1672-8513.2017.06.009,False,,,
1986,10.1002/sta4.190,False,,,
1988,10.1007/s00365-022-09592-3,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s00365-022-09592-3.pdf,publisher
1990,10.1016/j.jmva.2016.09.015,True,unpaywall,https://doi.org/10.1016/j.jmva.2016.09.015,publisher
1991,10.1016/j.csda.2022.107527,True,unpaywall,https://hdl.handle.net/11311/1233281,repository
1992,10.1007/s11749-019-00635-9,False,,,
1993,10.1016/j.csda.2009.09.036,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/3080050,repository
1994,10.1613/jair.1.13233,True,unpaywall,https://jair.org/index.php/jair/article/download/13233/26788,publisher
1996,,False,,,sin_doi
1997,10.1016/j.ins.2018.06.035,False,,,
1998,10.1155/2021/1599286,True,unpaywall,https://downloads.hindawi.com/journals/jfs/2021/1599286.pdf,publisher
1999,10.20142/j.cnki.amas.202401047,False,,,
2001,10.1002/sta4.390,False,,,
2002,10.1177/1471082X19885465,True,unpaywall,https://arxiv.org/pdf/1803.03019,repository
2004,10.1016/j.csda.2016.06.007,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S016794731630144X,publisher
2006,,False,,,sin_doi
2007,10.1016/j.jmva.2021.104875,True,unpaywall,https://www.sciencedirect.com/science/article/am/pii/S0047259X21001536?via%3Dihub,publisher
2008,10.5705/ss.2013.245w,False,,,
2009,10.3150/11-BEJ389,True,unpaywall,https://projecteuclid.org/journals/bernoulli/volume-19/issue-1/Functional-data-analysis-in-an-operator-based-mixed-model-framework/10.3150/11-BEJ389.pdf,publisher
2010,10.1016/j.ins.2008.10.018,True,unpaywall,http://hdl.handle.net/10651/10692,repository
2011,,False,,,sin_doi
2012,10.1002/sta4.168,False,,,
2014,10.1016/j.jspi.2020.07.001,False,,,
2016,10.1002/mma.2641,False,,,
2017,,False,,,sin_doi
2018,10.1016/j.csda.2007.12.003,False,,,
2020,10.12386/A20210176,False,,,
2025,10.1016/j.jkss.2015.04.003,False,,,
2026,10.1007/978-3-030-17519-1_10,False,,,
2027,10.1214/24-EJS2286,True,unpaywall,https://doi.org/10.1214/24-ejs2286,publisher
2028,10.1007/978-3-642-57489-4_15,False,,,
2029,10.1142/S0219691324500309,False,,,
2030,10.1214/24-EJS2219,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-18/issue-1/High-dimensional-functional-graphical-model-structure-learning-via-neighborhood-selection/10.1214/24-EJS2219.pdf,publisher
2031,,False,,,sin_doi
2032,10.1142/S0219691318500431,False,,,
2033,,False,,,sin_doi
2034,10.1007/s00180-017-0751-1,True,unpaywall,https://hal.science/hal-01144628,repository
2035,10.1214/23-AOAS1858,True,semantic_scholar,https://arxiv.org/pdf/2308.05738,
2036,10.1016/j.jspi.2020.01.008,True,unpaywall,https://www.sciencedirect.com/science/article/am/pii/S0378375820300069,publisher
2037,,True,arxiv_url,https://arxiv.org/abs/1408.2581,arxiv
2038,10.1002/cjs.11604,True,unpaywall,https://escholarship.org/uc/item/7z54c5z4,repository
2040,10.1016/j.matcom.2020.08.011,False,,,
2043,10.1016/j.csda.2024.107941,False,,,
2045,10.1016/j.jkss.2014.10.004,False,,,
2046,,False,,,sin_doi
2047,,False,,,sin_doi
2048,10.1007/s00362-023-01488-z,False,,,
2049,10.5705/ss.202022.0297,True,unpaywall,https://doi.org/10.5705/ss.202022.0297,publisher
2050,,True,arxiv_url,https://arxiv.org/abs/1604.08428,arxiv
2051,10.1214/23-AOAS1857,True,semantic_scholar,https://arxiv.org/pdf/2303.15812,
2052,10.1111/biom.13055,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/6771256,repository
2053,,True,arxiv_url,https://arxiv.org/abs/2607.13209,arxiv
2054,10.3969/j.issn.1000-2375.2018.02.015,False,,,
2055,10.1016/j.cam.2010.01.054,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0377042710000671/pdf,publisher
2056,,False,,,sin_doi
2057,,False,,,sin_doi
2059,,False,,,sin_doi
2061,10.1016/j.cam.2010.08.005,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0377042710004437/pdf,publisher
2065,10.1080/01621459.2016.1273115,True,unpaywall,https://arxiv.org/pdf/1509.02029,repository
2066,10.1198/016214504000001745,False,,,
2067,10.1080/10485250310001624738,True,semantic_scholar,http://hera.ugr.es/doi/15057823.pdf,
2068,10.1080/03610926.2015.1073312,False,,,
2069,10.1080/03610918.2022.2087878,False,,,
2070,10.1080/02331888.2017.1300803,False,,,
2071,10.1080/03610926.2020.1818097,False,,,
2072,10.1198/016214507000000888,False,,,
2073,10.1080/10629360600880684,False,,,
2074,10.1080/01621459.2019.1602047,False,,,
2076,10.1080/01621459.2022.2066536,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/9949755,repository
2078,10.1080/00949655.2016.1182532,True,unpaywall,http://hdl.handle.net/11311/1002807,repository
2079,10.1080/01621459.2021.1893179,True,unpaywall,https://doi.org/10.1080/01621459.2021.1893179,publisher
2080,10.1080/07474938.2012.690674,False,,,
2081,10.1080/10618600.2022.2107532,True,unpaywall,https://vtechworks.lib.vt.edu/bitstreams/74118a42-9958-4f29-991a-fc59feab9cf8/download,repository
2082,10.1080/01621459.2014.934825,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/4275800,repository
2083,10.1080/02664763.2011.578620,True,unpaywall,https://stars.library.ucf.edu/facultybib2010/2232,repository
2084,10.1080/03610918.2013.861628,False,,,
2085,10.1080/10618600.2022.2130926,True,semantic_scholar,http://arxiv.org/pdf/2109.13042,
2086,10.1080/10485252.2022.2064997,True,semantic_scholar,https://hal.archives-ouvertes.fr/hal-03560362v1/file/medarticlesoumission.pdf,
2087,10.1080/03610926.2013.828074,False,,,
2088,10.1080/00207540600616177,False,,,
2089,10.1080/02331888.2020.1750015,False,,,
2090,10.1080/02664763.2015.1106448,True,unpaywall,http://arxiv.org/pdf/1510.05968,repository
2091,10.1080/03610920802209143,False,,,
2092,10.1080/01621459.2021.1901718,True,unpaywall,https://figshare.com/articles/journal_contribution/Network_Functional_Varying_Coefficient_Model/14217240,repository
2093,10.1198/016214501753168235,False,,,
2094,10.1080/14697688.2015.1071075,True,semantic_scholar,https://arxiv.org/pdf/1406.5486,
2095,10.1080/01621459.2014.931859,True,unpaywall,https://researchonline.lse.ac.uk/id/eprint/84857/1/simfe_final.pdf,repository
2096,10.1198/016214508000000670,False,,,
2098,10.1080/07350015.2022.2118127,True,semantic_scholar,https://centaur.reading.ac.uk/106918/1/Event_JBES_Accepted.pdf,
2099,10.1080/07474938.2013.807107,True,semantic_scholar,https://hal.archives-ouvertes.fr/hal-01980180/file/ferraty-quintela-ER-with-figures.pdf,
2100,10.1080/10485252.2020.1771334,True,unpaywall,https://arxiv.org/pdf/1904.06721,repository
2101,10.1080/01621459.2020.1732395,True,unpaywall,https://figshare.com/articles/dataset/Principal_Component_Analysis_of_Spatially_Indexed_Functions/11903034,repository
2102,10.1080/10485252.2023.2234507,True,unpaywall,https://figshare.com/articles/journal_contribution/Detecting_the_complexity_of_a_functional_time_series/23671089,repository
2103,10.1080/10485252.2020.1797021,False,,,
2104,10.1080/10485252.2014.982651,False,,,
2105,10.1080/00207540802662888,True,unpaywall,https://hal.science/hal-00548947,repository
2107,10.1080/02664763.2012.668178,False,,,
2108,10.1080/03610926.2025.2472787,False,,,
2110,10.1080/07350015.2025.2501563,True,unpaywall,https://doi.org/10.1080/07350015.2025.2501563,publisher
2111,10.1016/S0167-7152(99)00036-X,False,,,
2112,10.1016/j.csda.2015.07.007,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0167947315001644,publisher
2113,10.5705/ss.2012.233,True,unpaywall,https://escholarship.org/content/qt8h03s1t3/qt8h03s1t3.pdf?t=o1d0dl,repository
2114,10.1111/j.1467-9469.2005.00429.x,False,,,
2115,10.1016/j.jeconom.2021.03.010,True,unpaywall,https://www.ncbi.nlm.nih.gov/pmc/articles/9398183,repository
2116,,False,,,sin_doi
2117,,False,,,sin_doi
2118,10.1007/b98888,True,unpaywall,https://link.springer.com/content/pdf/bfm:978-0-387-22751-1/1?pdf=chapter%20toc,publisher
2119,,False,,,sin_doi
2120,10.1007/978-1-4614-3655-3,False,,,
2121,,True,arxiv_url,https://arxiv.org/abs/2408.16011,arxiv
2122,10.1111/jtsa.12577,True,unpaywall,https://eprints.whiterose.ac.uk/id/eprint/169350/1/LRS_LW_5_Dec_20.pdf,repository
2124,,False,,,sin_doi
2125,,False,,,sin_doi
2126,10.7151/dmps.1163,False,,,
2127,10.1214/18-AOAS1172,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-statistics/volume-12/issue-4/On-the-evolution-of-the-United-Kingdom-price-distributions/10.1214/18-AOAS1172.pdf,publisher
2128,,True,arxiv_url,https://arxiv.org/abs/2512.13310,arxiv
2129,10.1007/s00180-007-0052-1,False,,,
2130,10.1111/jtsa.12707,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jtsa.12707,publisher
2131,10.1007/978-3-7908-2604-3_39,False,,,
2134,10.1007/s42952-020-00075-4,False,,,
2135,,False,,,sin_doi
2136,10.1016/j.insmatheco.2009.07.003,False,,,
2138,10.1002/env.2617,True,unpaywall,https://arxiv.org/pdf/1804.03255,repository
2139,10.1007/978-3-030-47756-1_19,False,,,
2140,,False,,,sin_doi
2141,,True,arxiv_url,https://arxiv.org/abs/1512.01844,arxiv
2142,10.3969/j.issn.1001-4268.2022.06.008,False,,,
2143,10.1007/s42081-024-00245-2,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s42081-024-00245-2.pdf,publisher
2144,10.1007/s10182-018-00342-0,False,,,
2145,10.1007/s10618-022-00898-1,False,,,
2146,,False,,,sin_doi
2147,10.1007/b98886,False,,,
2148,10.5402/2012/958254,True,unpaywall,https://downloads.hindawi.com/archive/2012/958254.pdf,publisher
2149,10.1016/j.jmva.2021.104861,True,semantic_scholar,http://manuscript.elsevier.com/S0047259X21001391/pdf/S0047259X21001391.pdf,
2150,10.1016/S0304-4076(01)00127-0,False,,,
2151,10.1214/088342306000000132,True,unpaywall,https://projecteuclid.org/journals/statistical-science/volume-21/issue-2/Functional-Data-Analysis-in-Electronic-Commerce-Research/10.1214/088342306000000132.pdf,publisher
2152,10.1111/rssb.12038,False,,,
2153,10.1007/978-3-031-92383-8_63,False,,,
2155,10.1111/jtsa.12828,True,unpaywall,https://doi.org/10.1111/jtsa.12828,publisher
2156,10.1515/jtse-2012-0006,False,,,
2157,10.1214/24-AOS2358,False,,,
2159,10.1007/s10260-014-0294-3,True,unpaywall,http://hdl.handle.net/11311/972208,repository
2160,10.1016/j.jmva.2016.02.002,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X16000233/pdf,publisher
2161,10.1111/jtsa.12674,True,unpaywall,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jtsa.12674,publisher
2162,10.1111/sjos.12525,False,,,
2163,10.1111/ectj.12075,True,unpaywall,https://academic.oup.com/ectj/article-pdf/20/1/86/25740045/ectj0086.pdf,publisher
2164,10.1007/s00362-016-0757-8,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s00362-016-0757-8.pdf,publisher
2165,10.1214/14-AOAS740,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-statistics/volume-8/issue-3/Time-warped-growth-processes-with-applications-to-the-modeling-of/10.1214/14-AOAS740.pdf,publisher
2167,10.15446/rce.v42n1.77058,True,unpaywall,https://doi.org/10.15446/rce.v42n1.77058,publisher
2168,,False,,,sin_doi
2169,,True,arxiv_url,https://arxiv.org/abs/2506.21172,arxiv
2170,10.1002/sam.11471,False,,,
2171,10.1214/14-AOAS781,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-statistics/volume-8/issue-4/Functional-response-additive-model-estimation-with-online-virtual-stock-markets/10.1214/14-AOAS781.pdf,publisher
2172,10.1016/j.jmva.2008.03.001,True,unpaywall,https://doi.org/10.7916/d8rb7gth,repository
2173,10.1007/978-3-031-92383-8_32,False,,,
2174,10.1007/978-3-031-92383-8_5,False,,,
2175,10.1007/978-3-030-47756-1_22,False,,,
2176,10.1111/jtsa.12809,True,unpaywall,https://doi.org/10.1111/jtsa.12809,publisher
2177,10.1017/S0266466611000351,False,,,
2178,10.1016/j.insmatheco.2015.02.007,False,,,
2180,,True,arxiv_url,https://arxiv.org/abs/2511.06870,arxiv
2181,10.1016/j.jmva.2021.104887,True,semantic_scholar,https://doi.org/10.1016/j.jmva.2021.104887,
2182,10.1007/s11634-014-0166-6,False,,,
2183,10.1007/978-3-642-57489-4_3,False,,,
2184,10.1007/978-3-031-51609-2,True,unpaywall,https://link.springer.com/content/pdf/bfm:978-3-031-51609-2/1,publisher
2185,10.1214/19-AOAS1316,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-statistics/volume-14/issue-1/Estimating-causal-effects-in-studies-of-human-brain-function/10.1214/19-AOAS1316.pdf,publisher
2186,10.1214/25-AOS2542,False,,,
2187,10.1016/j.jmva.2012.03.006,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X12000759/pdf,publisher
2189,10.1111/jtsa.12523,True,unpaywall,https://arxiv.org/pdf/1901.08535,repository
2190,10.1111/jtsa.12766,True,unpaywall,https://doi.org/10.1111/jtsa.12766,publisher
2191,10.1214/088342306000000196,True,unpaywall,https://projecteuclid.org/journals/statistical-science/volume-21/issue-2/Modeling-On-Line-Art-Auction-Dynamics-Using-Functional-Data-Analysis/10.1214/088342306000000196.pdf,publisher
2193,10.1016/j.jmva.2013.02.005,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X13000195/pdf,publisher
2196,10.1007/978-3-030-01593-0_11,False,,,
2197,10.1017/S0266466619000276,True,unpaywall,https://arxiv.org/pdf/1701.08149,repository
2198,10.1017/9781108937078,True,semantic_scholar,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/174776E95AA77BE2860CA6F611E4BA50/9781108838061c1_1-6.pdf/introduction.pdf,
2199,10.1007/s10463-019-00721-7,True,unpaywall,https://arxiv.org/pdf/1808.04092,repository
2200,10.1016/j.spl.2012.08.018,False,,,
2201,10.1017/S0266466619000306,True,unpaywall,https://arxiv.org/pdf/1712.07522,repository
2202,10.33993/jnaat541-1435,True,unpaywall,https://ictp.acad.ro/jnaat/journal/article/download/1435/1535,publisher
2203,10.1016/j.jmva.2021.104885,True,unpaywall,https://arxiv.org/pdf/2012.09141,repository
2204,10.1007/3-7908-1701-5_8,False,,,
2205,10.16360/j.cnki.jbnuns.2018.06.006,False,,,
2206,10.1214/22-EJS2078,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-16/issue-2/Statistical-inference-for-the-slope-parameter-in-functional-linear-regression/10.1214/22-EJS2078.pdf,publisher
2207,,True,arxiv_url,https://arxiv.org/abs/2012.00460,arxiv
2208,10.1007/978-3-031-92383-8_56,False,,,
2209,10.1016/j.spa.2024.104357,False,,,
2211,10.1007/978-3-030-47756-1_12,True,unpaywall,http://hdl.handle.net/11311/1140694,repository
2212,10.1007/s10260-019-00499-1,False,,,
2213,10.1007/978-3-030-47756-1_4,False,,,
2214,10.1016/j.jspi.2026.106375,True,unpaywall,https://doi.org/10.1016/j.jspi.2026.106375,publisher
2215,10.1007/978-3-031-92383-8_4,False,,,
2216,10.1016/j.spl.2007.11.011,True,unpaywall,https://hal.science/hal-00622143,repository
2217,10.5705/ss.202023.0150,True,unpaywall,https://doi.org/10.5705/ss.202023.0150,publisher
2218,10.1002/for.2313,False,,,
2220,10.1111/jtsa.12608,True,unpaywall,https://figshare.com/articles/journal_contribution/Seasonal_Functional_Autoregressive_Models/21523407,repository
2221,10.1111/jtsa.12736,True,unpaywall,https://doi.org/10.1111/jtsa.12736,publisher
2222,10.1007/978-3-031-92383-8_14,False,,,
2224,10.1111/jtsa.12852,True,unpaywall,https://doi.org/10.1111/jtsa.12852,publisher
2225,10.1214/21-EJS1882,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-15/issue-2/Shape-preserving-prediction-for-stationary-functional-time-series/10.1214/21-EJS1882.pdf,publisher
2226,10.1016/j.spl.2022.109575,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0167715222001274/pdf,publisher
2228,10.5705/ss.202018.0321,True,unpaywall,https://arxiv.org/pdf/1705.06259,repository
2229,10.5705/ss.2009.328,True,unpaywall,http://doi.org/10.5705/ss.2009.328,repository
2230,10.1016/j.jmva.2021.104889,True,semantic_scholar,http://arxiv.org/pdf/2004.03412,
2231,,True,arxiv_url,https://arxiv.org/abs/2505.19104,arxiv
2232,10.1016/j.ins.2022.05.112,False,,,
2233,10.1016/j.jmva.2020.104664,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X20302451/pdf,publisher
2234,10.1111/iere.12548,True,semantic_scholar,https://eprints.soton.ac.uk/450906/1/JSCHO_fdata_cmean_0722_2021_9D_pcb.pdf,
2235,,True,arxiv_url,https://arxiv.org/abs/1811.06172,arxiv
2236,10.14736/kyb-2020-3-0432,True,unpaywall,https://www.kybernetika.cz/content/2020/3/432/paper.pdf,publisher
2238,10.1016/j.jmva.2012.04.007,True,semantic_scholar,https://doi.org/10.1016/j.jmva.2012.04.007,
2239,10.1007/978-3-031-92383-8_8,False,,,
2240,10.1016/j.econlet.2021.109993,False,,,
2242,,False,,,sin_doi
2243,,True,arxiv_url,https://arxiv.org/abs/2407.12444,arxiv
2244,10.1016/j.jspi.2010.06.009,False,,,
2245,10.1016/j.jspi.2008.05.007,False,,,
2246,10.1016/j.cam.2020.113216,False,,,
2247,10.1214/20-AOS1959,True,unpaywall,https://arxiv.org/pdf/1907.05802,repository
2248,10.1111/sjos.12414,False,,,
2249,10.1111/jtsa.12475,False,,,
2250,10.1016/j.jspi.2005.12.006,True,unpaywall,https://hal.science/hal-00004252,repository
2251,10.1214/22-EJS2083,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-16/issue-2/Preprocessing-noisy-functional-data-A-multivariate-perspective/10.1214/22-EJS2083.pdf,publisher
2253,10.1111/jtsa.12511,True,unpaywall,https://eprints.whiterose.ac.uk/id/eprint/151464/1/JTSA_4670_28_Sep_2019.pdf,repository
2254,10.1007/978-3-030-96173-2_10,False,,,
2255,10.1111/sjos.12540,False,,,
2256,10.1007/s00184-020-00772-4,False,,,
2257,10.1016/j.jeconom.2015.02.020,True,unpaywall,http://hdl.handle.net/2078/152570,repository
2259,,False,,,sin_doi
2261,,True,arxiv_url,https://arxiv.org/abs/2410.05517,arxiv
2262,10.1007/s10463-017-0606-0,False,,,
2263,,True,arxiv_url,https://arxiv.org/abs/2607.04823,arxiv
2265,10.1017/S0266466620000274,True,semantic_scholar,https://ink.library.smu.edu.sg/soe_research/2561,
2266,10.1007/s10463-020-00762-3,True,unpaywall,https://arxiv.org/pdf/1712.01479,repository
2267,10.1007/s11203-004-1031-6,False,,,
2268,,True,arxiv_url,https://arxiv.org/abs/2511.00518,arxiv
2270,,True,arxiv_url,https://arxiv.org/abs/2409.08301,arxiv
2271,,True,arxiv_url,https://arxiv.org/abs/2411.16177,arxiv
2272,10.1007/s11749-019-00669-z,False,,,
2273,10.15388/LMR.A.2019.14948,True,unpaywall,https://doi.org/10.15388/lmr.a.2019.14948,publisher
2274,,True,arxiv_url,https://arxiv.org/abs/2605.25633,arxiv
2275,10.1016/S0167-7152(01)00151-1,False,,,
2276,10.1111/jtsa.12772,True,unpaywall,https://doi.org/10.1111/jtsa.12772,publisher
2278,10.1007/s00477-008-0213-y,False,,,
2279,,True,arxiv_url,https://arxiv.org/abs/0901.2503,arxiv
2280,10.1016/j.jmva.2021.104884,False,,,
2281,10.1016/j.jeconom.2023.105573,False,,,
2282,,False,,,sin_doi
2283,10.1016/j.csda.2020.107108,False,,,
2284,10.1016/j.jmva.2021.104890,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X21001688/pdf,publisher
2286,10.1007/978-3-030-73249-3_23,False,,,
2287,10.3969/j.issn.1003-5060.2016.09.027,False,,,
2289,10.1016/j.jmva.2017.07.004,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X17304244/pdf,publisher
2290,,True,arxiv_url,https://arxiv.org/abs/1812.07619,arxiv
2291,10.1007/s10472-022-09824-z,False,,,
2292,10.1007/s11749-018-0614-2,False,,,
2293,10.1007/s11749-022-00802-5,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s11749-022-00802-5.pdf,publisher
2294,,False,,,sin_doi
2295,10.1007/s11749-017-0566-y,False,,,
2296,10.4064/am2371-9-2018,True,unpaywall,https://www.impan.pl/shop/publication/transaction/download/product/112943?download.pdf,publisher
2297,10.1016/j.csda.2008.09.014,True,semantic_scholar,https://www.econstor.eu/bitstream/10419/22031/1/EWP-2007-15.pdf,
2298,10.1002/9781119387916,False,,,
2299,10.3969/j.issn.1001-4268.2024.01.005,False,,,
2300,10.1111/jtsa.70006,True,unpaywall,https://doi.org/10.1111/jtsa.70006,publisher
2301,10.1017/asb.2022.4,False,,,
2302,10.1007/s10182-016-0280-1,False,,,
2303,10.1214/13-EJS812,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-7/issue-none/Nonparametric-multivariate-L_1-median-regression-estimation-with-functional-covariates/10.1214/13-EJS812.pdf,publisher
2304,10.1090/noti2979,True,unpaywall,https://doi.org/10.1090/noti2979,publisher
2306,10.1016/j.spl.2019.03.003,False,,,
2307,10.1111/j.1368-423X.2012.00382.x,True,unpaywall,http://hermes-ir.lib.hit-u.ac.jp/hermes/ir/re/29196/wp2010-9.pdf,repository
2308,,True,arxiv_url,https://arxiv.org/abs/1809.02820,arxiv
2311,10.1007/s11203-021-09244-6,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s11203-021-09244-6.pdf,publisher
2313,10.1007/s42952-020-00080-7,False,,,
2314,,False,,,sin_doi
2316,10.1007/978-3-031-64346-0_47,False,,,
2317,10.1007/978-3-031-92383-8_42,True,unpaywall,https://infoscience.epfl.ch/handle/20.500.14299/254497,repository
2319,10.1007/s11749-010-0215-1,False,,,
2321,,True,arxiv_url,https://arxiv.org/abs/2007.02188,arxiv
2322,10.1111/anzs.70013,False,,,
2323,10.1007/s13171-023-00322-w,False,,,
2324,10.1017/S0266466621000177,True,unpaywall,https://arxiv.org/pdf/1905.01096,repository
2325,10.1007/s11749-016-0495-1,False,,,
2326,10.1111/j.1751-5823.2011.00172.x,True,unpaywall,https://arxiv.org/pdf/1201.0846,repository
2327,10.1007/978-3-031-64346-0_4,False,,,
2328,,False,,,sin_doi
2330,,False,,,sin_doi
2331,10.1002/for.2414,False,,,
2332,10.1007/s13163-022-00436-z,False,,,
2333,10.1016/j.spa.2021.03.009,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0304414921000375,publisher
2334,10.1016/j.spl.2017.11.008,False,,,
2335,10.1108/S0731-905320140000033012,False,,,
2337,10.17654/0972086324006,True,unpaywall,https://pphmjopenaccess.com/fejts/article/download/1295/983,publisher
2338,10.1016/j.jspi.2020.02.006,False,,,
2339,,False,,,sin_doi
2340,10.1007/s11634-024-00611-8,False,,,
2341,10.1007/s42519-020-00094-8,False,,,
2342,10.37920/sasj.2021.55.1.1,True,unpaywall,https://doi.org/10.37920/sasj.2021.55.1.1,publisher
2344,10.1214/18-AOS1776,True,unpaywall,https://projecteuclid.org/journals/annals-of-statistics/volume-47/issue-6/On-partial-sum-processes-of-ARMAX-residuals/10.1214/18-AOS1776.pdf,publisher
2345,10.1214/25-EJS2445,True,unpaywall,https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-19/issue-2/A-signature-based-functional-spatial-autoregressive-model/10.1214/25-EJS2445.pdf,publisher
2347,,False,,,sin_doi
2349,10.2478/ausm-2021-0003,True,unpaywall,https://www.sciendo.com/pdf/10.2478/ausm-2021-0003,publisher
2350,,False,,,sin_doi
2351,10.1080/15598608.2017.1321071,False,,,
2352,,False,,,sin_doi
2353,,True,arxiv_url,https://arxiv.org/abs/2411.14999,arxiv
2354,,False,,,sin_doi
2355,10.1016/j.csda.2017.03.012,True,unpaywall,https://www.sciencedirect.com/science/article/abs/pii/S0167947317300579?via=ihub,repository
2357,10.5705/ss.202022.0370,True,unpaywall,https://doi.org/10.5705/ss.202022.0370,publisher
2359,,False,,,sin_doi
2367,10.1007/s10479-021-04097-x,True,unpaywall,https://link.springer.com/content/pdf/10.1007/s10479-021-04097-x.pdf,publisher
2368,10.1007/s00180-007-0049-9,True,unpaywall,http://hdl.handle.net/10481/73446,repository
2369,,False,,,sin_doi
2372,,True,arxiv_url,https://arxiv.org/abs/1509.07409,arxiv
2381,10.1142/9789813272880_0165,False,,,
2382,10.1080/07350015.2015.1092976,False,,,
2383,10.1080/03461238.2024.2425723,True,unpaywall,https://openaccess.city.ac.uk/id/eprint/33958/1/alpha_transformation-final.pdf,repository
2384,10.1080/14697688.2019.1651452,False,,,
2385,10.1016/j.insmatheco.2017.05.007,True,unpaywall,https://openaccess.city.ac.uk/id/eprint/17267/1/GFTS_v4.1.pdf,repository
2386,10.1214/18-AOAS1234,True,unpaywall,https://projecteuclid.org/journals/annals-of-applied-statistics/volume-13/issue-3/Modeling-seasonality-and-serial-dependence-of-electricity-price-curves-with/10.1214/18-AOAS1234.pdf,publisher
2387,10.1016/j.jeconom.2024.105765,False,,,
2388,10.1016/j.insmatheco.2025.03.007,True,unpaywall,https://doi.org/10.1016/j.insmatheco.2025.03.007,publisher
2390,10.1016/j.cam.2009.06.007,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0377042709003537/pdf,publisher
2391,10.1017/S0266466622000111,True,unpaywall,https://pure.au.dk/ws/files/230299930/rp22_04.pdf,
2392,10.1017/asb.2019.20,True,unpaywall,https://arxiv.org/pdf/1905.03900,repository
2395,10.1017/S0266466622000172,True,unpaywall,https://doi.org/10.1017/s0266466622000172,publisher
2396,10.1016/j.jedc.2026.105276,True,unpaywall,https://doi.org/10.1016/j.jedc.2026.105276,publisher
2397,,True,arxiv_url,https://arxiv.org/abs/2607.13852,arxiv
2398,10.1016/j.econlet.2025.112440,False,,,
2399,10.1016/j.jmva.2019.104535,True,unpaywall,https://www.sciencedirect.com/science/article/pii/S0047259X18306146/pdf,publisher
2400,,True,arxiv_url,https://arxiv.org/abs/1710.07792,arxiv
2401,,True,arxiv_url,https://arxiv.org/abs/2103.07453v1,arxiv
2402,,True,arxiv_url,https://arxiv.org/abs/2407.16024v2,arxiv
2403,,True,arxiv_url,https://arxiv.org/abs/2205.15969v1,arxiv
2404,,True,arxiv_url,https://arxiv.org/abs/2602.20029v1,arxiv
2405,,True,arxiv_url,https://arxiv.org/abs/2107.14728v4,arxiv
2406,,True,arxiv_url,https://arxiv.org/abs/1512.07568v3,arxiv
2407,,True,arxiv_url,https://arxiv.org/abs/2603.18833v1,arxiv
2408,,True,arxiv_url,https://arxiv.org/abs/2405.02231v1,arxiv
2409,,True,arxiv_url,https://arxiv.org/abs/2310.19340v1,arxiv
