id,title_short,decision,reason_code,confidence,rationale
2519,Mimetic Muscle Rehabilitation Analysis Using Clustering of Low Dimensional 3D Kinect Data,exclude,I1,media,Clustering de datos Kinect de baja dimensión para rehabilitación muscular; sin marco explícito de FDA en bases
2520,Continuous-time multivariate analysis,include,none,alta,"Análisis multivariante en tiempo continuo, planteamiento fundacional de representación funcional, PR1"
2521,Functional Additive Mixed Models,include,none,alta,"Modelos aditivos mixtos funcionales, metodología central FDA"
2522,On estimation of the effect lag of predictors and prediction in functional linear model,include,none,alta,"Modelo lineal funcional con expansión explícita en sistema de bases (FPCA, splines), PR1/PR3"
2523,A comparison of parameter estimation in function-on-function regression,include,none,alta,"Comparación de estimación de parámetros en regresión función-en-función, estudio comparativo PR2/PR4"
2524,Cosmic Shear E/B-mode Estimation with Binned Correlation Function Data,exclude,I1,alta,"Estimación de modos E/B de cizalla cósmica con datos de correlación binned; astrofísica, no FDA"
2525,A Study of Functional Depths,include,none,alta,"Estudio de profundidades funcionales, metodología fundamental FDA"
2526,Distribution-Free Stochastic Analysis and Robust Multilevel Vector Field Anomaly Detection,include,media,media,Análisis estocástico funcional para detección de anomalías en campos vectoriales; aplicación remota sensing con metodología FDA
2527,Towards proactive self-adaptive AI for non-stationary environments with dataset shifts,exclude,I1,alta,IA autoadaptativa para entornos no estacionarios (dataset shift); ya señalado como ruido claro en Fase 4 C6
2528,An Understanding of Principal Differential Analysis,include,none,alta,"Análisis diferencial principal (PDA de Ramsay), fundamento teórico FDA PR1/PR2"
2529,Theoretical Properties of Projection Based Multilayer Perceptrons with Functional Inputs,include,none,alta,"Perceptrones multicapa con entradas funcionales, propiedades teóricas FDA"
2530,Kolmogorov--Arnold Networks for Small Language Models,exclude,I1,alta,Redes Kolmogorov-Arnold para modelos de lenguaje pequeños; no relacionado con FDA
2531,Comparison of Clustering Methods for Time Course Genomic Data: Applications to Aging Effects,exclude,I1,baja,Comparación de métodos de clustering para datos genómicos de series temporales; sin marco FDA explícito en el resumen
2532,Modeling continuous monitoring glucose curves by Beta generalized non-parametric models,include,media,media,FDA aplicada a curvas de glucosa con modelos Beta no paramétricos; aplicación médica con metodología FDA sustantiva
2533,Sieve Bootstrap for Functional Time Series,include,none,alta,Bootstrap sieve para series temporales funcionales vía expansión de Karhunen-Loève
2534,A Functional Approach to Curve Alignment and Shape Analysis,include,none,alta,Enfoque funcional para alineación de curvas y análisis de forma
2535,Locally Sparse Function on function Regression,include,none,alta,Regresión función-en-función localmente dispersa
2536,Robust smoothed canonical correlation analysis for functional data,include,none,alta,Análisis de correlación canónica robusto para FDA vía expansión en bases y penalización
2537,Applying Non-negative Matrix Factorization with Covariates to the Longitudinal Data as Growth Curve ,include,media,media,Factorización de matrices no negativas (basis matrix) aplicada a curvas de crecimiento longitudinal; analogía con representación en bases
2538,An Interpretable Machine Learning Model for Deformation of Multi-Walled Carbon Nanotubes,exclude,I1,alta,Modelo ML interpretable para deformación de nanotubos de carbono; no relacionado con FDA
2539,Conditional multivariate functional PCA for the reconstruction of temperature and salinity profiles ,include,none,alta,"FPCA multivariante condicional para reconstrucción de perfiles oceanográficos, metodología FPCA con aplicación"
2540,Classification of EEG recordings in auditory brain activity via a logistic functional linear regress,include,media,media,Clasificación de EEG vía regresión lineal funcional logística; aplicación neurocientífica con metodología FDA sustantiva
2541,A functional approach to deconvolve dynamic neuroimaging data,include,media,media,Deconvolución funcional de datos de neuroimagen dinámica (PET); metodología funcional sustantiva
2542,Impact of Market Reforms on Deterministic Frequency Deviations in the European Power Grid,exclude,I1,media,Desviaciones de frecuencia en red eléctrica europea por reformas de mercado; sin marco FDA aparente en el resumen
2543,Adaptive inference for the mean of a stochastic process in functional data,include,none,alta,"Inferencia adaptativa para la media de un proceso estocástico en FDA, teoría fundamental"
2544,Functional linear and single-index models: A unified approach via Gaussian Stein identity,include,none,alta,Modelos lineales y de índice único funcionales vía identidad de Stein gaussiana
2545,Interpretable sparse SIR for functional data,include,none,alta,"SIR disperso interpretable para FDA, con expansión en base funcional explícita"
2546,smoothEM: a new approach for the simultaneous assessment of smooth patterns and spikes,include,none,alta,"smoothEM: suavizado spline regularizado + EM para identificar picos irregulares en FDA, relevante PR4"
2547,A Novel Statistical Method Based on Dynamic Models for Classification,include,none,alta,Método estadístico basado en modelos dinámicos para clasificación de datos funcionales
2548,Semi-parametric local variable selection under misspecification,exclude,I1,baja,Selección de variable local semiparamétrica bajo mala especificación; sin conexión explícita a datos funcionales en el resumen
2549,Model-based regression clustering for high-dimensional data. Application to functional data,include,none,alta,Clustering por regresión de alta dimensión con aplicación explícita a datos funcionales
2550,Testing marginal homogeneity in Hilbert spaces with applications to stock market returns,include,none,alta,"Test de homogeneidad marginal en espacios de Hilbert aplicado a retornos bursátiles, PR5"
2551,Band Depth based initialization of $k$-Means for functional data clustering,include,none,alta,Inicialización de k-Means basada en profundidad de banda para clustering de FDA
2552,Optimal rates for estimating the covariance kernel from synchronously sampled functional data,include,none,alta,Tasas óptimas para estimar el kernel de covarianza en FDA muestreada sincrónicamente
2553,Fine-grain atlases of functional modes for fMRI analysis,exclude,I1,media,"Atlas de modos funcionales para análisis fMRI; 'funcional' se refiere a neuroimagen funcional, no a FDA estadística"
2554,DeepFRC: An End-to-End Deep Learning Model for Functional Registration and Classification,include,none,alta,Deep learning end-to-end para registro y clasificación funcional (curvas/trayectorias)
2555,Nonparametric function-on-scalar regression using deep neural networks,include,none,alta,"Regresión función-en-escalar no paramétrica con redes neuronales, comparado explícitamente con splines/bases"
2556,Adaptive Ridge-Regularized Hotelling Change-Point Tests for Functional Data,include,none,alta,Test de cambio de media tipo Hotelling con expansión en bases crecientes para FDA
2557,Unified theory of testing relevant hypotheses in functional time series,include,none,alta,Teoría unificada de test de hipótesis en series temporales funcionales vía expansión B-spline
2558,Enhanced Change-Point Detection in Functional Means,include,none,alta,"Detección de puntos de cambio en medias funcionales con selección de funciones base, PR3/PR4"
2559,Minimum regularized covariance trace estimator and outlier detection for functional data,include,none,alta,Estimador de covarianza regularizada mínima y detección de outliers para FDA
2560,Dynamic Function-on-Scalars Regression,include,none,alta,Regresión dinámica función-en-escalares
2561,Robust Functional Regression with Discretely Sampled Predictors,include,none,alta,Regresión funcional robusta con predictores muestreados discretamente
2562,Local Optimization of Black-Box Function with High or Infinite-Dimensional Inputs,include,baja,baja,Optimización de caja negra con entradas de alta/infinita dimensión vía reducción de dimensión; tangencial a FDA
2563,Approximation of RKHS Functionals by Neural Networks,include,none,alta,"Aproximación de funcionales RKHS vía redes neuronales, teoría de representación funcional"
2564,Unsupervised learning of regression mixture models with unknown number of components,exclude,I1,baja,Modelos de mezcla de regresión no supervisados; sin mención explícita de datos funcionales en el resumen
2565,Functional Horseshoe Smoothing for Functional Trend Estimation,include,none,alta,"Suavizado horseshoe funcional para estimación de tendencia en series temporales funcionales, PR3/PR4"
2566,A Multi-Layer Regression based Predicable Function Fitting Network,include,media,media,"Red de ajuste de funciones multicapa; menciona explícitamente FFT, wavelets y funciones curva como contexto"
2567,A class of multi-resolution approximations for large spatial datasets,include,media,media,Aproximaciones multiresolución con funciones base para datos espaciales/funcionales de gran escala
2568,Sparse Fisher's discriminant analysis with thresholded linear constraints,exclude,I1,baja,Análisis discriminante de Fisher disperso con restricciones lineales umbralizadas; sin mención de datos funcionales
2569,The reconstruction of dark energy with Ridge Regression Approach,exclude,I1,media,"Reconstrucción de energía oscura vía PCA y regresión ridge; cosmología, no FDA de curvas"
2570,Bayesian functional graphical models,include,none,alta,"Modelos gráficos funcionales bayesianos, metodología central FDA"
2571,Bayesian Function-on-Scalars Regression for High Dimensional Data,include,none,alta,Regresión función-en-escalares bayesiana con funciones base desconocidas y adaptativas
2572,Statistical Inference for High Dimensional Panel Functional Time Series,include,none,alta,"Inferencia estadística para series temporales funcionales panel de alta dimensión, con descomposición en bases"
2573,Semiparametric Functional Factor Models with Bayesian Rank Selection,include,none,alta,Modelos de factores funcionales semiparamétricos con selección bayesiana de rango; ya confirmado relevante en Fase 4
2574,Scalable Gaussian Process Inference with Stan,include,media,media,"Inferencia escalable de procesos gaussianos en Stan; modela datos funcionales, más computacional/software"
2575,Model Testing for Generalized Scalar-on-Function Linear Models,include,none,alta,Test de modelo para modelos lineales generalizados escalar-en-función
2576,Deep functional multiple index models with an application to SER,include,media,media,Modelos funcionales de múltiples índices profundos aplicados a reconocimiento de emociones en voz; dominio ajeno con metodología FDA sustantiva
2577,Spatial Clustering of Curves with Functional Covariates: A Bayesian Partitioning Model with Applicat,include,media,media,Clustering espacial bayesiano de curvas con covariables funcionales; aplicación climática con metodología sustantiva
2578,Application of an upsampling algorithm to quantum state preparation of continuous and discrete proba,exclude,I1,media,"Preparación de estados cuánticos vía upsampling; 'functional data' incidental, no es FDA estadística"
2579,Deep Survival Analysis for Competing Risk Modeling with Functional Covariates and Missing Data Imput,include,media,media,Framework de deep learning para riesgos competitivos con covariables funcionales; biostatística con contribución metodológica
2580,Refining perovskite structures to pair distribution function data using collective Glazer modes as a,exclude,I1,alta,"Refinamiento de estructuras de perovskita con 'basis' de modos de Glazer; cristalografía, no FDA"
2581,FAME: Adaptive Functional Attention with Expert Routing for Function-on-Function Regression,include,none,alta,Atención funcional adaptativa con expansión en bases para regresión función-en-función
2582,Uncovering Regions of Maximum Dissimilarity on Random Process Data,include,media,media,Regiones de máxima disimilitud en datos de proceso aleatorio; posible metodología FDA/procesos estocásticos
2583,Functional-Edged Network Modeling,include,none,alta,Modelado de redes con aristas funcionales (datos funcionales como aristas)
2584,Partially Functional Dynamic Backdoor Diffusion-based Causal Model,include,baja,baja,Modelo causal de difusión con covariables 'parcialmente funcionales'; conexión con FDA no central
2585,A unified approach for testing in Hilbert spaces on incomplete data,include,none,alta,"Test unificado en espacios de Hilbert para datos incompletos, teoría fundamental FDA"
2586,Function-On-Function Regression Through Separable Neural Operators,include,none,alta,Regresión función-en-función vía operadores neuronales separables
2587,Verifying Properties of Index Arrays in a Purely-Functional Data-Parallel Language,exclude,I1,alta,"Verificación de propiedades en lenguaje de programación funcional puro; 'funcional' es paradigma de programación, no FDA"
2588,High-dimensional Functional Graphical Model Structure Learning via Neighborhood Selection Approach,include,none,alta,"Modelo gráfico funcional de alta dimensión vía selección de vecindad, motivado por EEG/fMRI"
2589,Semi-parametric Functional Classification via Path Signatures Logistic Regression with Adaptive Orde,include,none,alta,"Clasificación funcional semiparamétrica vía firmas de trayectoria, menciona explícitamente expansión en bases fijas"
2590,Flexible Bayesian Nonparametric Product Mixtures for Multi-scale Functional Clustering,include,none,alta,Mezclas de producto bayesiano no paramétrico para clustering funcional multiescala
2591,Adaptive Ridge-Penalized Functional Local Linear Regression,include,none,alta,"Regresión lineal local funcional con penalización ridge adaptativa, dimensión de base J"
2592,Regression Analyses of Distributions using Quantile Functional Regression,include,media,media,Regresión cuantílica funcional aplicada a radiómica de imágenes de tumores; dominio médico con metodología sustantiva
2593,A Resolution Independent Neural Operator,exclude,I1,media,"Operador neuronal de resolución independiente (DeepONet) para EDPs; aprendizaje de operadores científico, no FDA estadística"
2594,Probabilistic size-and-shape functional mixed models,include,none,alta,Modelos mixtos funcionales de tamaño y forma probabilísticos
2595,The relation between alignment covariance and background-averaged epistasis,exclude,I1,alta,"Epistasis genética y covarianza de alineamiento; 'funcional' es función biológica, no FDA"
2596,KANO: Kolmogorov-Arnold Neural Operator,exclude,I1,media,"Operador neuronal Kolmogorov-Arnold con bases espectrales/espaciales; aprendizaje de operadores científico, no FDA"
2597,Sigmoid function based intensity transformation for parameter initialization in MRI-PET Registration,exclude,I1,media,"Registro de imágenes MRI-PET; 'datos funcionales' es imagen PET funcional (perfusión/metabolismo), no FDA"
2598,Transfer Estimates for Causal Effects across Heterogeneous Sites,exclude,I1,baja,Estimación de efectos causales transferidos entre sitios heterogéneos; sin mención de datos funcionales
2599,Functional proportional hazards mixture cure model and its application to modelling the association ,include,media,media,Modelo de riesgos proporcionales funcional con cura mixta aplicado a mortalidad por cáncer; epidemiología con metodología FDA sustantiva
2600,Testing for the Rank of a Covariance Operator,include,none,alta,"Sobre rango del operador de covarianza, central para determinar dimension en FPCA."
2601,"Gaussian Process Differential Ensembles for Joint Inference on Curves, Derivatives, and Integrals",include,none,media,"Modelado conjunto de curvas/derivadas via GP, representacion de datos funcionales."
2602,Spectral Topological Data Analysis of Brain Signals,exclude,I1,media,"Topological data analysis de senales cerebrales, no es FDA/FPCA/bases."
2603,Bayesian parametric analytic continuation of Green's functions,exclude,I1,alta,"Fisica cuantica (Green's functions), 'basis functions' generico sin relacion a FDA."
2604,A Stochastic Process Model for Time Warping Functions,include,none,alta,"Modelo de warping temporal, tema central de registracion en FDA."
2605,Impulse data models for the inverse problem of electrocardiography,include,none,baja,"Basis functions para senal ECG, sin vocabulario explicito de FDA."
2606,Supervised Learning of Functional Outcomes with Predictors at Different Scales: A Functional Gaussia,include,none,alta,"Function-on-function regression via GP, metodologia central de FDA."
2607,Extracting spectral properties from Keldysh Green functions,exclude,I1,alta,"Fisica (Keldysh Green functions), no relacionado a FDA."
2608,Persistence Spheres: a Bi-continuous Linear Representation of Measures for Partial Optimal Transport,exclude,I1,media,"Representacion topologica de medidas para transporte optimo, no es FDA."
2609,DataTransfer: Neural network based interpolation across non-nested meshes,exclude,I1,alta,"Interpolacion de mallas via redes neuronales, simulacion numerica, no FDA."
2610,Emergence of long-range order in BaTiO3 from local symmetry-breaking distortions,exclude,I1,alta,"Fisica de materiales (BaTiO3), 'basis' en sentido cristalografico."
2611,Application of Laplace filters to the analysis of lattice time correlators,exclude,I1,alta,"Fisica de reticulo (QCD), filtros de Laplace para correladores, no FDA."
2612,"Constraining the Nonextensive Mass Function of Halos from BAO, CMB and X-ray data",exclude,I1,alta,"Cosmologia, funcion de masa de halos, no es dato funcional/FPCA."
2613,An Open-Source Framework for $N$-Electron Dynamics: II. Hybrid Density Functional Theory/Configurati,exclude,I1,alta,"Quimica cuantica (DFT/CI), no relacionado a FDA."
2614,How far can symmetry help? Phase transitions and symmetry selection in sparse functional data analys,include,none,alta,"Transicion de fase en FDA disperso, teoria central de suavidad/covarianza."
2615,EEG-EyeTrack: A Benchmark for Time Series and Functional Data Analysis with Open Challenges and Base,include,none,media,Benchmark explicito de FDA con redes neuronales funcionales.
2616,Functional Principal Component Analysis for Cointegrated Functional Time Series,include,none,alta,FPCA para series temporales funcionales cointegradas.
2617,Dynamic Functional Principal Component,include,none,alta,Critica y extension de FPCA estatico a series temporales funcionales.
2618,Functional data analysis: An application to COVID-19 data in the United States,include,none,media,"FPCA aplicado a COVID-19, dominio ajeno pero metodologia FPCA sustantiva."
2619,Functional data analysis in the Banach space of continuous functions,include,none,alta,"Teoria FDA en espacio de Banach vs Hilbert, series temporales funcionales."
2620,Bayesian functional data analysis in astronomy,include,none,media,"FDA bayesiano aplicado a astronomia, dominio ajeno pero desarrollo metodologico."
2621,Efficient Bayesian functional principal component analysis of irregularly-observed multivariate curv,include,none,alta,FPCA bayesiano eficiente para curvas multivariadas irregulares.
2622,Remaining Useful Life Estimation Using Functional Data Analysis,include,none,baja,"FDA aplicado a mantenimiento predictivo, discusion de base no evidente en resumen."
2623,Stochastic Volatility Regression for Functional Data Dynamics,include,none,media,Regresion de volatilidad estocastica para dinamica de datos funcionales.
2624,A Visual Analytics Approach for Hardware System Monitoring with Streaming Functional Data Analysis,include,none,baja,"FDA en streaming para monitoreo de hardware, aplicacion de dominio ajeno."
2625,A Functional Data Analysis Approach to Evolution Outlier Detection for Grouped Smart Meters,include,none,baja,FDA con profundidad funcional para outliers en medidores inteligentes.
2626,Registration for Incomplete Non-Gaussian Functional Data,include,none,alta,"Registracion de FDA incompleta no gaussiana, tema central de FDA."
2627,Statistical Analysis of Network Collections Using Persistent Homology and Functional Data Analysis,include,none,media,Combina homologia persistente con FDA para analisis de redes.
2628,The EE-Classifier: A classification method for functional data based on extremality indexes,include,none,alta,Clasificador basado en profundidad para datos funcionales.
2629,Phenology curve estimation via a mixed model representation of functional principal components: Char,include,none,baja,"FPCA aplicado a fenologia vegetal via satelite, dominio ajeno."
2630,Noise reduction for functional time series,include,none,alta,Reduccion de ruido en series temporales funcionales via FPCA extendido.
2631,On Consistency and Sparsity for High-Dimensional Functional Time Series with Application to Autoregr,include,none,alta,Consistencia y dispersion para series temporales funcionales de alta dimension.
2632,Practical Forecasting of Environmental Maps: A Functional Data Approach,include,none,baja,"FDA aplicado a pronostico de mapas ambientales, dominio ajeno."
2633,A Unified Principal Components Analysis for Stationary Functional Time Series,include,none,alta,PCA unificado para series temporales funcionales estacionarias.
2634,Intraday FX Volatility-Curve Forecasting with Functional GARCH Approaches,include,none,alta,"Functional GARCH para curvas de volatilidad FX intradiaria, PR4/PR5 directo."
2635,Enhancing Mean-Reverting Time Series Prediction with Gaussian Processes: Functional and Augmented Da,include,none,media,GP con estructuras funcionales para pronostico financiero mean-reverting.
2636,Functional Time Series,include,none,alta,Articulo central sobre series temporales funcionales.
2637,Stable Multivariate Functional Time Series Prediction for Major Geomagnetic Indices,include,none,baja,"FTS multivariada aplicada a indices geomagneticos, dominio ajeno."
2638,Permutation Tests for Equality of Distributions of Functional Data,include,none,alta,Test de permutacion para igualdad de distribuciones de datos funcionales.
2639,Parameter clustering in Bayesian functional PCA of fMRI data,include,none,media,"Nueva variante de FPCA bayesiano aplicada a fMRI, metodologia sustantiva."
2640,Bootstrap methods for stationary functional time series,include,none,alta,Bootstrap para series temporales funcionales estacionarias via FPCA.
2641,Review of Clustering Methods for Functional Data,include,none,alta,Revision de metodos de clustering para datos funcionales.
2642,FuNVol: A Multi-Asset Implied Volatility Market Simulator using Functional Principal Components and ,include,none,alta,"FPCA + SDE neuronales para superficies de volatilidad implicita, PR5."
2643,Model-Based Clustering and Classification of Functional Data,include,none,alta,Clustering y clasificacion basados en modelos para datos funcionales.
2644,DepthProc An R Package for Robust Exploration of Multidimensional Economic Phenomena,exclude,I1,media,"Paquete de profundidad para datos economicos multivariados, no funcional/curvas."
2645,Principal component analysis of periodically correlated functional time series,include,none,alta,PCA para series temporales funcionales periodicamente correlacionadas.
2646,Bayesian Spatial Homogeneity Pursuit of Functional Data: an Application to the U.S. Income Distribut,include,none,alta,"FDA bayesiano espacial aplicado a curvas de Lorenz de ingreso en EEUU, PR5."
2647,Simultaneous Inference for Partially Observed Functional Time Series,include,none,alta,Inferencia para series temporales funcionales parcialmente observadas.
2648,River flow modelling using nonparametric functional data analysis,include,none,media,"FDA no parametrico para caudal de rios, dominio ajeno pero metodo sustantivo."
2649,Approximate Factor Models for Functional Time Series,include,none,alta,"Modelos de factores aproximados para series temporales funcionales, PR3."
2650,White noise testing for functional time series via functional quantile autocorrelation,include,none,alta,Test de ruido blanco para FTS via autocorrelacion cuantilica funcional.
2651,Functional Time Series Analysis Based on Records,include,none,alta,Analisis de series temporales funcionales basado en records.
2652,A Darling-Erdős-type CUSUM-procedure for functional data II,include,none,alta,"CUSUM tipo Darling-Erdos para datos funcionales, incluye ARCH funcional."
2653,Detection of Structural Distortions in Functional Time Series,include,none,alta,"Deteccion de distorsiones estructurales locales en FTS, PR4."
2654,Convergence of covariance and spectral density estimates for high-dimensional functional time series,include,none,alta,Convergencia de estimadores de covarianza/densidad espectral para FTS alta dim.
2655,A Skew-t-Normal Multi-Level Reduced-Rank Functional PCA Model with Applications to Replicated `Omics,include,none,media,"FPCA de rango reducido skew-t aplicado a datos omics, dominio ajeno."
2656,Prokhorov Metric Convergence of the Partial Sum Process for Reconstructed Functional Data,include,none,alta,Teoria de convergencia para proceso de sumas parciales de datos funcionales reconstruidos.
2657,Whole-Volume Clustering of Time Series Data from Zebrafish Brain Calcium Images via Mixture Modeling,include,none,baja,"FDA via mixturas gaussianas para imagenes de calcio cerebral, dominio ajeno."
2658,Linear Processes for Functional Data,include,none,alta,Revision de procesos lineales para datos funcionales (analogo a ARMA).
2659,A General Theory for Large-Scale Curve Time Series via Functional Stability Measure,include,none,alta,Teoria general para series de curvas de gran escala via medida de estabilidad funcional.
2660,Functional Data-Driven Quantile Model Averaging with Application to Cryptocurrencies,include,none,alta,"Promediado de modelos cuantilicos funcionales aplicado a criptomonedas, PR5."
2661,Clustering of functional boxplots for multiple streaming time series,include,none,alta,Clustering de boxplots funcionales para series temporales en streaming.
2662,Biarchetype analysis for univariate functional data. An application to macroeconomic financial time ,include,none,alta,"Biarchetype analysis para datos funcionales univariados, series financieras macro, PR5."
2663,Estimating functional time series by moving average model fitting,include,none,alta,Estimacion de series temporales funcionales via ajuste de modelo de media movil.
2664,Functional modelling of microarray time series with covariate curves,include,none,media,"Modelado funcional de series de microarrays con curvas covariables, dominio ajeno."
2665,Extremal correlation coefficient for functional data,include,none,alta,"Coeficiente de correlacion extremal para datos funcionales, aplicacion financiera/climatica."
2666,Robust Functional Data Analysis for Stochastic Evolution Equations in Infinite Dimensions,include,none,alta,"FDA robusta para ecuaciones de evolucion estocastica, modelo de volatilidad infinito-dimensional."
2667,A portmanteau test for multivariate non-stationary functional time series with an increasing number ,include,none,alta,"Test portmanteau para FTS multivariada no estacionaria, PR4."
2668,The autoregression bootstrap for kernel estimates of smooth nonlinear functional time series,include,none,alta,Bootstrap de autorregresion para FTS suaves no lineales (marco Ferraty-Vieu).
2669,Longitudinal Support Vector Machines for High Dimensional Time Series,include,none,media,SVM longitudinal extendida a margen continuo para datos funcionales.
2670,Long range dependence spectral testing from discretely observed functional time series in manifolds,include,none,alta,Test espectral de dependencia de largo rango para FTS en variedades.
2671,A Flexible Spatial Autoregressive Modelling Framework for Mixed Covariates of Multiple Data Types,include,none,media,"Modelo SAR flexible que integra covariables funcionales, dominios ajenos genericos."
2672,Detecting structural breaks in eigensystems of functional time series,include,none,alta,"Deteccion de quiebres estructurales en eigensistemas de FTS, PR4."
2673,Trend and Variable-Phase Seasonality Estimation from Functional Data,include,none,alta,Estimacion de tendencia y estacionalidad de fase variable en datos funcionales.
2674,A similarity measure for second order properties of non-stationary functional time series with appli,include,none,alta,"Medida de similitud para propiedades de segundo orden de FTS no estacionaria, PR4."
2675,Graph-based Change Point Detection for Functional Data,include,none,alta,Deteccion de puntos de cambio basada en grafos para datos funcionales.
2676,Deep learning estimation of the spectral density of functional time series on large domains,include,none,alta,Estimacion via deep learning de densidad espectral de FTS en dominios grandes.
2677,Attribution of Spurious Factors from High-Dimensional Functional Time Series,include,none,alta,Atribucion de factores espurios en FTS de alta dimension.
2678,Testing separability for continuous functional data,include,none,alta,Test de separabilidad de covarianza para datos funcionales continuos.
2679,History matching for functional data,include,none,media,"History matching extendido a datos funcionales, metodologia de calibracion."
2680,Pivotal tests for relevant differences in the second order dynamics of functional time series,include,none,alta,Tests pivotales para diferencias en dinamica de segundo orden de FTS.
2681,Gaussian Differentially Private Human Faces Under a Face Radial Curve Representation,include,none,baja,"DP aproximada para datos funcionales aplicada a rostros, dominio muy especifico."
2682,Asymptotic Theory for Regularized Estimation in Functional Time Series Models,include,none,alta,"Teoria asintotica para estimacion regularizada en modelos FAR, PR3."
2683,Functional Singular Spectrum Analysis,include,none,alta,Extension funcional del analisis espectral singular (SSA).
2684,Robust Change-Point Detection for Functional Time Series Based on $U$-Statistics and Dependent Wild ,include,none,alta,Deteccion robusta de puntos de cambio para FTS via U-statistics.
2685,Demystifying Functional Random Forests: Novel Explainability Tools for Model Transparency in High-Di,include,none,media,Herramientas de explicabilidad para random forests funcionales.
2686,Trend extraction in functional data of R and T waves amplitudes of exercise electrocardiogram,include,none,baja,"FDA aplicado a ondas ECG durante ejercicio, dominio medico ajeno."
2687,Beyond average warming: Two-sample inference for dense-sparse functional data reveals changes in int,include,none,media,"Inferencia dos-muestras dense-sparse FDA para patrones de temperatura, dominio ajeno."
2688,Spatial function-on-function regression,include,none,alta,"Regresion espacial function-on-function, metodologia central de FDA."
2689,Spatial Functional Linear Model and its Estimation Method,include,none,alta,Modelo lineal funcional espacial y su metodo de estimacion.
2690,The ET Interview: Professor Joel L. Horowitz,exclude,I1,alta,"Entrevista biografica a un economista, no es investigacion sustantiva sobre el tema."
2691,Making Event Study Plots Honest: A Functional Data Approach to Causal Inference,include,none,alta,"Enfoque FDA (Banach) para inferencia causal honesta en event studies, PR5."
2692,A goodness-of-fit test for functional time series with applications to Ornstein-Uhlenbeck processes,include,none,alta,"Test de bondad de ajuste para modelos ARH, motivado por datos financieros de alta frecuencia."
2693,Shape invariant model approach for functional data analysis in uncertainty and sensitivity studies,include,none,media,Modelo shape-invariant para FDA en estudios de incertidumbre/sensibilidad.
2694,Functional Classwise Principal Component Analysis: A Novel Classification Framework,include,none,alta,"Clasificacion FPCA por clases, nuevo marco de clasificacion funcional."
2695,Statistical Inference for Bures-Wasserstein Flows,include,none,media,"Inferencia estadistica para flujos de covarianza tipo Bures-Wasserstein, teoria FPCA-adyacente."
2696,Functional Autoregression Without Truncation: A Continuous-Regularization Approach,include,none,alta,"FAR(1) sin truncamiento discreto, aborda directamente seleccion de dimension, PR3."
2697,Day-Ahead Electricity Price Forecasting Using Merit-Order Curves Time Series,include,none,alta,"FDA aplicado a pronostico de curvas de precio electrico dia-adelante, PR5."
2698,Nonparametric forecasting of multivariate probability density functions,include,none,baja,"Pronostico no parametrico de funciones de densidad, sin vocabulario FDA explicito."
2699,Estimating Sleep & Work Hours from Alternative Data by Segmented Functional Classification Analysis ,include,none,alta,Analisis de clasificacion funcional segmentada aplicado a datos de comportamiento economico.
2700,Exponential mixing properties of nonlinear functional autoregressive models,include,none,alta,Propiedades de mixing exponencial para modelos autorregresivos funcionales no lineales.
2701,Wasserstein Regression,include,none,alta,"Regresion de Wasserstein para objetos aleatorios (medidas de probabilidad), extension FDA reconocida."
2702,Nonparametric Depth and Quantile Regression for Functional Data,include,none,alta,Regresion no parametrica de profundidad y cuantiles para datos funcionales.
2703,fsemipar: an R package for SoF semiparametric regression,include,none,alta,Paquete R para regresion semiparametrica scalar-on-function.
2704,A new look at weather-related health impacts through functional regression,include,none,media,"Regresion funcional para impactos de salud relacionados al clima, dominio ajeno."
2705,Detecting British Columbia Coastal Rainfall Patterns by Clustering Gaussian Processes,include,none,baja,"Clustering de procesos gaussianos aplicado a lluvia costera, dominio ajeno."
2706,Enriched Functional Tree-Based Classifiers: A Novel Approach Leveraging Derivatives and Geometric Fe,include,none,alta,Clasificadores funcionales basados en arboles con derivadas y features geometricas.
2707,Visualization and Assessment of Spatio-temporal Covariance Properties,include,none,alta,Enfoque FDA para visualizar y evaluar separabilidad de covarianza espacio-temporal.
2708,Inferring Brain Signals Synchronicity from a Sample of EEG Readings,include,none,baja,"Sincronia de senales EEG, sin vocabulario FDA explicito en el resumen."
2709,Can you always reap what you sow? Network and functional data analysis of VC investments in health-t,include,none,media,"Combina FDA y analisis de redes para inversiones VC en salud, dominio economico."
2710,Functional Linear Regression: Dependence and Error Contamination,include,none,alta,"Regresion lineal funcional con dependencia y contaminacion por error, PR3 relevante."
2711,Functional Mixtures-of-Experts,include,none,alta,Mixture-of-experts extendido a datos funcionales.
2712,funBIalign: a hierachical algorithm for functional motif discovery based on mean squared residue sco,include,none,alta,Descubrimiento de motivos funcionales via clustering jerarquico.
2713,A feasible central limit theorem for realised covariation of SPDEs in the context of functional data,include,none,alta,"Teorema central del limite para covariacion realizada de SPDEs, volatilidad funcional PR5."
2714,A weak law of large numbers for realised covariation in a Hilbert space setting,include,none,alta,"Ley debil de grandes numeros para covariacion realizada en espacio de Hilbert, PR5."
2715,Nowcasting distributions: a functional MIDAS model,include,none,alta,"Modelo MIDAS funcional via FPCA para nowcasting de distribuciones de ingreso, PR5."
2716,Minimax Optimal Kernel Operator Learning via Multilevel Training,include,none,baja,"Aprendizaje de operadores en Hilbert, FDA mencionada solo como una de varias motivaciones."
